Type,Library,Filename,Time (ms),FileSize (byte)
4. Statistics,gason (C++11),average_price_SLPETH.json,0.000000,0
4. Statistics,gason (C++11),orderBook_BETHETH_limit_1000.json,0.017000,0
4. Statistics,gason (C++11),orderBook_BETHETH_limit_2500.json,0.002000,0
4. Statistics,gason (C++11),orderBook_BETHETH_limit_5000.json,0.017000,0
4. Statistics,gason (C++11),recent_trades_BETHETH_limit_5000.json,0.047000,0
4. Statistics,gason (C++11),average_price_BETHETH.json,0.000000,0
7. Code size,gason (C++11),jsonstat,0,18824
1. Parse,Jansson (C),exchange_info.json,33.258000,0
1. Parse,Jansson (C),canada.json,42.399000,0
1. Parse,Jansson (C),citm_catalog.json,12.268000,0
1. Parse,Jansson (C),twitter.json,7.017000,0
1. Parse,Jansson (C),orderBook_ETHBTC_limit_1000.json,1.057000,0
1. Parse,Jansson (C),orderBook_ETHBTC_limit_2500.json,0.088000,0
1. Parse,Jansson (C),orderBook_ETHBTC_limit_5000.json,4.745000,0
1. Parse,Jansson (C),recent_trades_ETHBTC_limit_5000.json,2.376000,0
1. Parse,Jansson (C),average_price_ETHBTC.json,0.000000,0
1. Parse,Jansson (C),orderBook_ADABTC_limit_1000.json,1.119000,0
1. Parse,Jansson (C),orderBook_ADABTC_limit_2500.json,0.095000,0
1. Parse,Jansson (C),orderBook_ADABTC_limit_5000.json,4.394000,0
1. Parse,Jansson (C),recent_trades_ADABTC_limit_5000.json,2.458000,0
1. Parse,Jansson (C),average_price_ADABTC.json,0.000000,0
1. Parse,Jansson (C),orderBook_AVAXBTC_limit_1000.json,1.070000,0
1. Parse,Jansson (C),orderBook_AVAXBTC_limit_2500.json,0.089000,0
1. Parse,Jansson (C),orderBook_AVAXBTC_limit_5000.json,3.143000,0
1. Parse,Jansson (C),recent_trades_AVAXBTC_limit_5000.json,2.498000,0
1. Parse,Jansson (C),average_price_AVAXBTC.json,0.000000,0
1. Parse,Jansson (C),orderBook_DOTBTC_limit_1000.json,1.066000,0
1. Parse,Jansson (C),orderBook_DOTBTC_limit_2500.json,0.090000,0
1. Parse,Jansson (C),orderBook_DOTBTC_limit_5000.json,4.785000,0
1. Parse,Jansson (C),recent_trades_DOTBTC_limit_5000.json,2.394000,0
1. Parse,Jansson (C),average_price_DOTBTC.json,0.000000,0
1. Parse,Jansson (C),orderBook_LTCBTC_limit_1000.json,1.071000,0
1. Parse,Jansson (C),orderBook_LTCBTC_limit_2500.json,0.090000,0
1. Parse,Jansson (C),orderBook_LTCBTC_limit_5000.json,3.012000,0
1. Parse,Jansson (C),recent_trades_LTCBTC_limit_5000.json,2.410000,0
1. Parse,Jansson (C),average_price_LTCBTC.json,0.000000,0
1. Parse,Jansson (C),orderBook_LUNABNB_limit_1000.json,0.781000,0
1. Parse,Jansson (C),orderBook_LUNABNB_limit_2500.json,0.089000,0
1. Parse,Jansson (C),orderBook_LUNABNB_limit_5000.json,0.780000,0
1. Parse,Jansson (C),recent_trades_LUNABNB_limit_5000.json,2.491000,0
1. Parse,Jansson (C),average_price_LUNABNB.json,0.000000,0
1. Parse,Jansson (C),orderBook_SOLBNB_limit_1000.json,1.060000,0
1. Parse,Jansson (C),orderBook_SOLBNB_limit_2500.json,0.088000,0
1. Parse,Jansson (C),orderBook_SOLBNB_limit_5000.json,1.363000,0
1. Parse,Jansson (C),recent_trades_SOLBNB_limit_5000.json,2.483000,0
1. Parse,Jansson (C),average_price_SOLBNB.json,0.000000,0
1. Parse,Jansson (C),orderBook_BAKEBNB_limit_1000.json,0.862000,0
1. Parse,Jansson (C),orderBook_BAKEBNB_limit_2500.json,0.092000,0
1. Parse,Jansson (C),orderBook_BAKEBNB_limit_5000.json,1.523000,0
1. Parse,Jansson (C),recent_trades_BAKEBNB_limit_5000.json,2.496000,0
1. Parse,Jansson (C),average_price_BAKEBNB.json,0.000000,0
1. Parse,Jansson (C),orderBook_BTCBUSD_limit_1000.json,1.136000,0
1. Parse,Jansson (C),orderBook_BTCBUSD_limit_2500.json,0.094000,0
1. Parse,Jansson (C),orderBook_BTCBUSD_limit_5000.json,5.160000,0
1. Parse,Jansson (C),recent_trades_BTCBUSD_limit_5000.json,2.466000,0
1. Parse,Jansson (C),average_price_BTCBUSD.json,0.000000,0
1. Parse,Jansson (C),orderBook_SOLUSDT_limit_1000.json,1.097000,0
1. Parse,Jansson (C),orderBook_SOLUSDT_limit_2500.json,0.091000,0
1. Parse,Jansson (C),orderBook_SOLUSDT_limit_5000.json,4.951000,0
1. Parse,Jansson (C),recent_trades_SOLUSDT_limit_5000.json,2.446000,0
1. Parse,Jansson (C),average_price_SOLUSDT.json,0.000000,0
1. Parse,Jansson (C),orderBook_FILUPUSDT_limit_1000.json,0.320000,0
1. Parse,Jansson (C),orderBook_FILUPUSDT_limit_2500.json,0.091000,0
1. Parse,Jansson (C),orderBook_FILUPUSDT_limit_5000.json,0.321000,0
1. Parse,Jansson (C),recent_trades_FILUPUSDT_limit_5000.json,2.409000,0
1. Parse,Jansson (C),average_price_FILUPUSDT.json,0.000000,0
1. Parse,Jansson (C),orderBook_TRXBNB_limit_1000.json,0.673000,0
1. Parse,Jansson (C),orderBook_TRXBNB_limit_2500.json,0.096000,0
1. Parse,Jansson (C),orderBook_TRXBNB_limit_5000.json,1.057000,0
1. Parse,Jansson (C),recent_trades_TRXBNB_limit_5000.json,2.502000,0
1. Parse,Jansson (C),average_price_TRXBNB.json,0.000000,0
1. Parse,Jansson (C),orderBook_OGNBNB_limit_1000.json,0.300000,0
1. Parse,Jansson (C),orderBook_OGNBNB_limit_2500.json,0.090000,0
1. Parse,Jansson (C),orderBook_OGNBNB_limit_5000.json,0.302000,0
1. Parse,Jansson (C),recent_trades_OGNBNB_limit_5000.json,2.392000,0
1. Parse,Jansson (C),average_price_OGNBNB.json,0.000000,0
1. Parse,Jansson (C),orderBook_REEFBTC_limit_1000.json,0.259000,0
1. Parse,Jansson (C),orderBook_REEFBTC_limit_2500.json,0.071000,0
1. Parse,Jansson (C),orderBook_REEFBTC_limit_5000.json,0.261000,0
1. Parse,Jansson (C),recent_trades_REEFBTC_limit_5000.json,2.386000,0
1. Parse,Jansson (C),average_price_REEFBTC.json,0.000000,0
1. Parse,Jansson (C),orderBook_WINTRX_limit_1000.json,0.759000,0
1. Parse,Jansson (C),orderBook_WINTRX_limit_2500.json,0.098000,0
1. Parse,Jansson (C),orderBook_WINTRX_limit_5000.json,0.790000,0
1. Parse,Jansson (C),recent_trades_WINTRX_limit_5000.json,2.517000,0
1. Parse,Jansson (C),average_price_WINTRX.json,0.000000,0
1. Parse,Jansson (C),orderBook_SLPETH_limit_1000.json,0.914000,0
1. Parse,Jansson (C),orderBook_SLPETH_limit_2500.json,0.094000,0
1. Parse,Jansson (C),orderBook_SLPETH_limit_5000.json,2.659000,0
1. Parse,Jansson (C),recent_trades_SLPETH_limit_5000.json,2.408000,0
1. Parse,Jansson (C),average_price_SLPETH.json,0.000000,0
1. Parse,Jansson (C),orderBook_BETHETH_limit_1000.json,0.702000,0
1. Parse,Jansson (C),orderBook_BETHETH_limit_2500.json,0.089000,0
1. Parse,Jansson (C),orderBook_BETHETH_limit_5000.json,0.700000,0
1. Parse,Jansson (C),recent_trades_BETHETH_limit_5000.json,2.413000,0
1. Parse,Jansson (C),average_price_BETHETH.json,0.000000,0
2. Stringify,Jansson (C),exchange_info.json,8.846000,0
2. Stringify,Jansson (C),canada.json,76.022000,0
2. Stringify,Jansson (C),citm_catalog.json,2.841000,0
2. Stringify,Jansson (C),twitter.json,1.810000,0
2. Stringify,Jansson (C),orderBook_ETHBTC_limit_1000.json,0.211000,0
2. Stringify,Jansson (C),orderBook_ETHBTC_limit_2500.json,0.020000,0
2. Stringify,Jansson (C),orderBook_ETHBTC_limit_5000.json,1.034000,0
2. Stringify,Jansson (C),recent_trades_ETHBTC_limit_5000.json,0.667000,0
2. Stringify,Jansson (C),average_price_ETHBTC.json,0.000000,0
2. Stringify,Jansson (C),orderBook_ADABTC_limit_1000.json,0.215000,0
2. Stringify,Jansson (C),orderBook_ADABTC_limit_2500.json,0.022000,0
2. Stringify,Jansson (C),orderBook_ADABTC_limit_5000.json,0.948000,0
2. Stringify,Jansson (C),recent_trades_ADABTC_limit_5000.json,0.672000,0
2. Stringify,Jansson (C),average_price_ADABTC.json,0.000000,0
2. Stringify,Jansson (C),orderBook_AVAXBTC_limit_1000.json,0.214000,0
2. Stringify,Jansson (C),orderBook_AVAXBTC_limit_2500.json,0.021000,0
2. Stringify,Jansson (C),orderBook_AVAXBTC_limit_5000.json,0.657000,0
2. Stringify,Jansson (C),recent_trades_AVAXBTC_limit_5000.json,0.672000,0
2. Stringify,Jansson (C),average_price_AVAXBTC.json,0.000000,0
2. Stringify,Jansson (C),orderBook_DOTBTC_limit_1000.json,0.204000,0
2. Stringify,Jansson (C),orderBook_DOTBTC_limit_2500.json,0.021000,0
2. Stringify,Jansson (C),orderBook_DOTBTC_limit_5000.json,1.068000,0
2. Stringify,Jansson (C),recent_trades_DOTBTC_limit_5000.json,0.671000,0
2. Stringify,Jansson (C),average_price_DOTBTC.json,0.000000,0
2. Stringify,Jansson (C),orderBook_LTCBTC_limit_1000.json,0.212000,0
2. Stringify,Jansson (C),orderBook_LTCBTC_limit_2500.json,0.021000,0
2. Stringify,Jansson (C),orderBook_LTCBTC_limit_5000.json,0.651000,0
2. Stringify,Jansson (C),recent_trades_LTCBTC_limit_5000.json,0.667000,0
2. Stringify,Jansson (C),average_price_LTCBTC.json,0.000000,0
2. Stringify,Jansson (C),orderBook_LUNABNB_limit_1000.json,0.156000,0
2. Stringify,Jansson (C),orderBook_LUNABNB_limit_2500.json,0.021000,0
2. Stringify,Jansson (C),orderBook_LUNABNB_limit_5000.json,0.158000,0
2. Stringify,Jansson (C),recent_trades_LUNABNB_limit_5000.json,0.671000,0
2. Stringify,Jansson (C),average_price_LUNABNB.json,0.000000,0
2. Stringify,Jansson (C),orderBook_SOLBNB_limit_1000.json,0.206000,0
2. Stringify,Jansson (C),orderBook_SOLBNB_limit_2500.json,0.021000,0
2. Stringify,Jansson (C),orderBook_SOLBNB_limit_5000.json,0.267000,0
2. Stringify,Jansson (C),recent_trades_SOLBNB_limit_5000.json,0.670000,0
2. Stringify,Jansson (C),average_price_SOLBNB.json,0.000000,0
2. Stringify,Jansson (C),orderBook_BAKEBNB_limit_1000.json,0.173000,0
2. Stringify,Jansson (C),orderBook_BAKEBNB_limit_2500.json,0.021000,0
2. Stringify,Jansson (C),orderBook_BAKEBNB_limit_5000.json,0.306000,0
2. Stringify,Jansson (C),recent_trades_BAKEBNB_limit_5000.json,0.672000,0
2. Stringify,Jansson (C),average_price_BAKEBNB.json,0.000000,0
2. Stringify,Jansson (C),orderBook_BTCBUSD_limit_1000.json,0.224000,0
2. Stringify,Jansson (C),orderBook_BTCBUSD_limit_2500.json,0.022000,0
2. Stringify,Jansson (C),orderBook_BTCBUSD_limit_5000.json,1.118000,0
2. Stringify,Jansson (C),recent_trades_BTCBUSD_limit_5000.json,0.683000,0
2. Stringify,Jansson (C),average_price_BTCBUSD.json,0.000000,0
2. Stringify,Jansson (C),orderBook_SOLUSDT_limit_1000.json,0.219000,0
2. Stringify,Jansson (C),orderBook_SOLUSDT_limit_2500.json,0.022000,0
2. Stringify,Jansson (C),orderBook_SOLUSDT_limit_5000.json,1.092000,0
2. Stringify,Jansson (C),recent_trades_SOLUSDT_limit_5000.json,0.675000,0
2. Stringify,Jansson (C),average_price_SOLUSDT.json,0.000000,0
2. Stringify,Jansson (C),orderBook_FILUPUSDT_limit_1000.json,0.066000,0
2. Stringify,Jansson (C),orderBook_FILUPUSDT_limit_2500.json,0.022000,0
2. Stringify,Jansson (C),orderBook_FILUPUSDT_limit_5000.json,0.066000,0
2. Stringify,Jansson (C),recent_trades_FILUPUSDT_limit_5000.json,0.677000,0
2. Stringify,Jansson (C),average_price_FILUPUSDT.json,0.000000,0
2. Stringify,Jansson (C),orderBook_TRXBNB_limit_1000.json,0.132000,0
2. Stringify,Jansson (C),orderBook_TRXBNB_limit_2500.json,0.022000,0
2. Stringify,Jansson (C),orderBook_TRXBNB_limit_5000.json,0.207000,0
2. Stringify,Jansson (C),recent_trades_TRXBNB_limit_5000.json,0.674000,0
2. Stringify,Jansson (C),average_price_TRXBNB.json,0.000000,0
2. Stringify,Jansson (C),orderBook_OGNBNB_limit_1000.json,0.062000,0
2. Stringify,Jansson (C),orderBook_OGNBNB_limit_2500.json,0.021000,0
2. Stringify,Jansson (C),orderBook_OGNBNB_limit_5000.json,0.061000,0
2. Stringify,Jansson (C),recent_trades_OGNBNB_limit_5000.json,0.687000,0
2. Stringify,Jansson (C),average_price_OGNBNB.json,0.000000,0
2. Stringify,Jansson (C),orderBook_REEFBTC_limit_1000.json,0.052000,0
2. Stringify,Jansson (C),orderBook_REEFBTC_limit_2500.json,0.017000,0
2. Stringify,Jansson (C),orderBook_REEFBTC_limit_5000.json,0.052000,0
2. Stringify,Jansson (C),recent_trades_REEFBTC_limit_5000.json,0.679000,0
2. Stringify,Jansson (C),average_price_REEFBTC.json,0.000000,0
2. Stringify,Jansson (C),orderBook_WINTRX_limit_1000.json,0.152000,0
2. Stringify,Jansson (C),orderBook_WINTRX_limit_2500.json,0.024000,0
2. Stringify,Jansson (C),orderBook_WINTRX_limit_5000.json,0.157000,0
2. Stringify,Jansson (C),recent_trades_WINTRX_limit_5000.json,0.691000,0
2. Stringify,Jansson (C),average_price_WINTRX.json,0.000000,0
2. Stringify,Jansson (C),orderBook_SLPETH_limit_1000.json,0.180000,0
2. Stringify,Jansson (C),orderBook_SLPETH_limit_2500.json,0.022000,0
2. Stringify,Jansson (C),orderBook_SLPETH_limit_5000.json,0.568000,0
2. Stringify,Jansson (C),recent_trades_SLPETH_limit_5000.json,0.678000,0
2. Stringify,Jansson (C),average_price_SLPETH.json,0.000000,0
2. Stringify,Jansson (C),orderBook_BETHETH_limit_1000.json,0.141000,0
2. Stringify,Jansson (C),orderBook_BETHETH_limit_2500.json,0.020000,0
2. Stringify,Jansson (C),orderBook_BETHETH_limit_5000.json,0.141000,0
2. Stringify,Jansson (C),recent_trades_BETHETH_limit_5000.json,0.665000,0
2. Stringify,Jansson (C),average_price_BETHETH.json,0.000000,0
3. Prettify,Jansson (C),exchange_info.json,10.239000,0
3. Prettify,Jansson (C),canada.json,79.576000,0
3. Prettify,Jansson (C),citm_catalog.json,3.805000,0
3. Prettify,Jansson (C),twitter.json,1.957000,0
3. Prettify,Jansson (C),orderBook_ETHBTC_limit_1000.json,0.250000,0
3. Prettify,Jansson (C),orderBook_ETHBTC_limit_2500.json,0.025000,0
3. Prettify,Jansson (C),orderBook_ETHBTC_limit_5000.json,1.268000,0
3. Prettify,Jansson (C),recent_trades_ETHBTC_limit_5000.json,0.746000,0
3. Prettify,Jansson (C),average_price_ETHBTC.json,0.000000,0
3. Prettify,Jansson (C),orderBook_ADABTC_limit_1000.json,0.280000,0
3. Prettify,Jansson (C),orderBook_ADABTC_limit_2500.json,0.028000,0
3. Prettify,Jansson (C),orderBook_ADABTC_limit_5000.json,1.259000,0
3. Prettify,Jansson (C),recent_trades_ADABTC_limit_5000.json,0.741000,0
3. Prettify,Jansson (C),average_price_ADABTC.json,0.000000,0
3. Prettify,Jansson (C),orderBook_AVAXBTC_limit_1000.json,0.266000,0
3. Prettify,Jansson (C),orderBook_AVAXBTC_limit_2500.json,0.026000,0
3. Prettify,Jansson (C),orderBook_AVAXBTC_limit_5000.json,0.793000,0
3. Prettify,Jansson (C),recent_trades_AVAXBTC_limit_5000.json,0.745000,0
3. Prettify,Jansson (C),average_price_AVAXBTC.json,0.000000,0
3. Prettify,Jansson (C),orderBook_DOTBTC_limit_1000.json,0.267000,0
3. Prettify,Jansson (C),orderBook_DOTBTC_limit_2500.json,0.027000,0
3. Prettify,Jansson (C),orderBook_DOTBTC_limit_5000.json,1.357000,0
3. Prettify,Jansson (C),recent_trades_DOTBTC_limit_5000.json,0.741000,0
3. Prettify,Jansson (C),average_price_DOTBTC.json,0.000000,0
3. Prettify,Jansson (C),orderBook_LTCBTC_limit_1000.json,0.266000,0
3. Prettify,Jansson (C),orderBook_LTCBTC_limit_2500.json,0.027000,0
3. Prettify,Jansson (C),orderBook_LTCBTC_limit_5000.json,0.816000,0
3. Prettify,Jansson (C),recent_trades_LTCBTC_limit_5000.json,0.743000,0
3. Prettify,Jansson (C),average_price_LTCBTC.json,0.000000,0
3. Prettify,Jansson (C),orderBook_LUNABNB_limit_1000.json,0.196000,0
3. Prettify,Jansson (C),orderBook_LUNABNB_limit_2500.json,0.027000,0
3. Prettify,Jansson (C),orderBook_LUNABNB_limit_5000.json,0.195000,0
3. Prettify,Jansson (C),recent_trades_LUNABNB_limit_5000.json,0.752000,0
3. Prettify,Jansson (C),average_price_LUNABNB.json,0.000000,0
3. Prettify,Jansson (C),orderBook_SOLBNB_limit_1000.json,0.262000,0
3. Prettify,Jansson (C),orderBook_SOLBNB_limit_2500.json,0.026000,0
3. Prettify,Jansson (C),orderBook_SOLBNB_limit_5000.json,0.337000,0
3. Prettify,Jansson (C),recent_trades_SOLBNB_limit_5000.json,0.745000,0
3. Prettify,Jansson (C),average_price_SOLBNB.json,0.000000,0
3. Prettify,Jansson (C),orderBook_BAKEBNB_limit_1000.json,0.218000,0
3. Prettify,Jansson (C),orderBook_BAKEBNB_limit_2500.json,0.027000,0
3. Prettify,Jansson (C),orderBook_BAKEBNB_limit_5000.json,0.389000,0
3. Prettify,Jansson (C),recent_trades_BAKEBNB_limit_5000.json,0.745000,0
3. Prettify,Jansson (C),average_price_BAKEBNB.json,0.000000,0
3. Prettify,Jansson (C),orderBook_BTCBUSD_limit_1000.json,0.288000,0
3. Prettify,Jansson (C),orderBook_BTCBUSD_limit_2500.json,0.029000,0
3. Prettify,Jansson (C),orderBook_BTCBUSD_limit_5000.json,1.469000,0
3. Prettify,Jansson (C),recent_trades_BTCBUSD_limit_5000.json,0.766000,0
3. Prettify,Jansson (C),average_price_BTCBUSD.json,0.000000,0
3. Prettify,Jansson (C),orderBook_SOLUSDT_limit_1000.json,0.281000,0
3. Prettify,Jansson (C),orderBook_SOLUSDT_limit_2500.json,0.028000,0
3. Prettify,Jansson (C),orderBook_SOLUSDT_limit_5000.json,1.440000,0
3. Prettify,Jansson (C),recent_trades_SOLUSDT_limit_5000.json,0.747000,0
3. Prettify,Jansson (C),average_price_SOLUSDT.json,0.000000,0
3. Prettify,Jansson (C),orderBook_FILUPUSDT_limit_1000.json,0.083000,0
3. Prettify,Jansson (C),orderBook_FILUPUSDT_limit_2500.json,0.027000,0
3. Prettify,Jansson (C),orderBook_FILUPUSDT_limit_5000.json,0.083000,0
3. Prettify,Jansson (C),recent_trades_FILUPUSDT_limit_5000.json,0.745000,0
3. Prettify,Jansson (C),average_price_FILUPUSDT.json,0.000000,0
3. Prettify,Jansson (C),orderBook_TRXBNB_limit_1000.json,0.168000,0
3. Prettify,Jansson (C),orderBook_TRXBNB_limit_2500.json,0.029000,0
3. Prettify,Jansson (C),orderBook_TRXBNB_limit_5000.json,0.266000,0
3. Prettify,Jansson (C),recent_trades_TRXBNB_limit_5000.json,0.750000,0
3. Prettify,Jansson (C),average_price_TRXBNB.json,0.000000,0
3. Prettify,Jansson (C),orderBook_OGNBNB_limit_1000.json,0.079000,0
3. Prettify,Jansson (C),orderBook_OGNBNB_limit_2500.json,0.027000,0
3. Prettify,Jansson (C),orderBook_OGNBNB_limit_5000.json,0.080000,0
3. Prettify,Jansson (C),recent_trades_OGNBNB_limit_5000.json,0.740000,0
3. Prettify,Jansson (C),average_price_OGNBNB.json,0.000000,0
3. Prettify,Jansson (C),orderBook_REEFBTC_limit_1000.json,0.069000,0
3. Prettify,Jansson (C),orderBook_REEFBTC_limit_2500.json,0.021000,0
3. Prettify,Jansson (C),orderBook_REEFBTC_limit_5000.json,0.068000,0
3. Prettify,Jansson (C),recent_trades_REEFBTC_limit_5000.json,0.751000,0
3. Prettify,Jansson (C),average_price_REEFBTC.json,0.000000,0
3. Prettify,Jansson (C),orderBook_WINTRX_limit_1000.json,0.193000,0
3. Prettify,Jansson (C),orderBook_WINTRX_limit_2500.json,0.030000,0
3. Prettify,Jansson (C),orderBook_WINTRX_limit_5000.json,0.199000,0
3. Prettify,Jansson (C),recent_trades_WINTRX_limit_5000.json,0.765000,0
3. Prettify,Jansson (C),average_price_WINTRX.json,0.000000,0
3. Prettify,Jansson (C),orderBook_SLPETH_limit_1000.json,0.225000,0
3. Prettify,Jansson (C),orderBook_SLPETH_limit_2500.json,0.028000,0
3. Prettify,Jansson (C),orderBook_SLPETH_limit_5000.json,0.738000,0
3. Prettify,Jansson (C),recent_trades_SLPETH_limit_5000.json,0.747000,0
3. Prettify,Jansson (C),average_price_SLPETH.json,0.000000,0
3. Prettify,Jansson (C),orderBook_BETHETH_limit_1000.json,0.174000,0
3. Prettify,Jansson (C),orderBook_BETHETH_limit_2500.json,0.026000,0
3. Prettify,Jansson (C),orderBook_BETHETH_limit_5000.json,0.174000,0
3. Prettify,Jansson (C),recent_trades_BETHETH_limit_5000.json,0.741000,0
3. Prettify,Jansson (C),average_price_BETHETH.json,0.000000,0
4. Statistics,Jansson (C),exchange_info.json,1.643000,0
4. Statistics,Jansson (C),canada.json,0.987000,0
4. Statistics,Jansson (C),citm_catalog.json,0.517000,0
4. Statistics,Jansson (C),twitter.json,0.228000,0
4. Statistics,Jansson (C),orderBook_ETHBTC_limit_1000.json,0.035000,0
4. Statistics,Jansson (C),orderBook_ETHBTC_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_ETHBTC_limit_5000.json,0.158000,0
4. Statistics,Jansson (C),recent_trades_ETHBTC_limit_5000.json,0.096000,0
4. Statistics,Jansson (C),average_price_ETHBTC.json,0.000000,0
4. Statistics,Jansson (C),orderBook_ADABTC_limit_1000.json,0.034000,0
4. Statistics,Jansson (C),orderBook_ADABTC_limit_2500.json,0.004000,0
4. Statistics,Jansson (C),orderBook_ADABTC_limit_5000.json,0.142000,0
4. Statistics,Jansson (C),recent_trades_ADABTC_limit_5000.json,0.097000,0
4. Statistics,Jansson (C),average_price_ADABTC.json,0.000000,0
4. Statistics,Jansson (C),orderBook_AVAXBTC_limit_1000.json,0.034000,0
4. Statistics,Jansson (C),orderBook_AVAXBTC_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_AVAXBTC_limit_5000.json,0.099000,0
4. Statistics,Jansson (C),recent_trades_AVAXBTC_limit_5000.json,0.100000,0
4. Statistics,Jansson (C),average_price_AVAXBTC.json,0.000000,0
4. Statistics,Jansson (C),orderBook_DOTBTC_limit_1000.json,0.034000,0
4. Statistics,Jansson (C),orderBook_DOTBTC_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_DOTBTC_limit_5000.json,0.158000,0
4. Statistics,Jansson (C),recent_trades_DOTBTC_limit_5000.json,0.097000,0
4. Statistics,Jansson (C),average_price_DOTBTC.json,0.000000,0
4. Statistics,Jansson (C),orderBook_LTCBTC_limit_1000.json,0.034000,0
4. Statistics,Jansson (C),orderBook_LTCBTC_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_LTCBTC_limit_5000.json,0.103000,0
4. Statistics,Jansson (C),recent_trades_LTCBTC_limit_5000.json,0.102000,0
4. Statistics,Jansson (C),average_price_LTCBTC.json,0.000000,0
4. Statistics,Jansson (C),orderBook_LUNABNB_limit_1000.json,0.026000,0
4. Statistics,Jansson (C),orderBook_LUNABNB_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_LUNABNB_limit_5000.json,0.026000,0
4. Statistics,Jansson (C),recent_trades_LUNABNB_limit_5000.json,0.101000,0
4. Statistics,Jansson (C),average_price_LUNABNB.json,0.000000,0
4. Statistics,Jansson (C),orderBook_SOLBNB_limit_1000.json,0.034000,0
4. Statistics,Jansson (C),orderBook_SOLBNB_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_SOLBNB_limit_5000.json,0.042000,0
4. Statistics,Jansson (C),recent_trades_SOLBNB_limit_5000.json,0.099000,0
4. Statistics,Jansson (C),average_price_SOLBNB.json,0.000000,0
4. Statistics,Jansson (C),orderBook_BAKEBNB_limit_1000.json,0.027000,0
4. Statistics,Jansson (C),orderBook_BAKEBNB_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_BAKEBNB_limit_5000.json,0.046000,0
4. Statistics,Jansson (C),recent_trades_BAKEBNB_limit_5000.json,0.099000,0
4. Statistics,Jansson (C),average_price_BAKEBNB.json,0.000000,0
4. Statistics,Jansson (C),orderBook_BTCBUSD_limit_1000.json,0.033000,0
4. Statistics,Jansson (C),orderBook_BTCBUSD_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_BTCBUSD_limit_5000.json,0.158000,0
4. Statistics,Jansson (C),recent_trades_BTCBUSD_limit_5000.json,0.096000,0
4. Statistics,Jansson (C),average_price_BTCBUSD.json,0.000000,0
4. Statistics,Jansson (C),orderBook_SOLUSDT_limit_1000.json,0.034000,0
4. Statistics,Jansson (C),orderBook_SOLUSDT_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_SOLUSDT_limit_5000.json,0.167000,0
4. Statistics,Jansson (C),recent_trades_SOLUSDT_limit_5000.json,0.095000,0
4. Statistics,Jansson (C),average_price_SOLUSDT.json,0.000000,0
4. Statistics,Jansson (C),orderBook_FILUPUSDT_limit_1000.json,0.010000,0
4. Statistics,Jansson (C),orderBook_FILUPUSDT_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_FILUPUSDT_limit_5000.json,0.010000,0
4. Statistics,Jansson (C),recent_trades_FILUPUSDT_limit_5000.json,0.106000,0
4. Statistics,Jansson (C),average_price_FILUPUSDT.json,0.000000,0
4. Statistics,Jansson (C),orderBook_TRXBNB_limit_1000.json,0.021000,0
4. Statistics,Jansson (C),orderBook_TRXBNB_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_TRXBNB_limit_5000.json,0.032000,0
4. Statistics,Jansson (C),recent_trades_TRXBNB_limit_5000.json,0.103000,0
4. Statistics,Jansson (C),average_price_TRXBNB.json,0.000000,0
4. Statistics,Jansson (C),orderBook_OGNBNB_limit_1000.json,0.010000,0
4. Statistics,Jansson (C),orderBook_OGNBNB_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_OGNBNB_limit_5000.json,0.009000,0
4. Statistics,Jansson (C),recent_trades_OGNBNB_limit_5000.json,0.103000,0
4. Statistics,Jansson (C),average_price_OGNBNB.json,0.000000,0
4. Statistics,Jansson (C),orderBook_REEFBTC_limit_1000.json,0.007000,0
4. Statistics,Jansson (C),orderBook_REEFBTC_limit_2500.json,0.002000,0
4. Statistics,Jansson (C),orderBook_REEFBTC_limit_5000.json,0.007000,0
4. Statistics,Jansson (C),recent_trades_REEFBTC_limit_5000.json,0.101000,0
4. Statistics,Jansson (C),average_price_REEFBTC.json,0.000000,0
4. Statistics,Jansson (C),orderBook_WINTRX_limit_1000.json,0.024000,0
4. Statistics,Jansson (C),orderBook_WINTRX_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_WINTRX_limit_5000.json,0.024000,0
4. Statistics,Jansson (C),recent_trades_WINTRX_limit_5000.json,0.101000,0
4. Statistics,Jansson (C),average_price_WINTRX.json,0.000000,0
4. Statistics,Jansson (C),orderBook_SLPETH_limit_1000.json,0.028000,0
4. Statistics,Jansson (C),orderBook_SLPETH_limit_2500.json,0.003000,0
4. Statistics,Jansson (C),orderBook_SLPETH_limit_5000.json,0.086000,0
4. Statistics,Jansson (C),recent_trades_SLPETH_limit_5000.json,0.102000,0
